Unnamed: 0,id,owner_id,title_x,status,sub_status,seo_url_x,description_x,jobs,submitdate_x,preview_description,deleted,nonpublic,hidebids,type,bidperiod,hourly_project_info,featured,urgent,assisted,active_prepaid_milestone,time_submitted,time_updated,qualifications,language,attachments,hireme,hireme_initial_bid,invited_freelancers,recommended_freelancers,frontend_project_status,nda_signatures,true_location,local,negotiated,negotiated_bid,time_free_bids_expire,can_post_review,files,user_distance,from_user_location,project_collaborations,support_sessions,track_ids,drive_files,nda_details,pool_ids,enterprise_ids,timeframe,deloitte_details,is_escrow_project,is_seller_kyc_required,is_buyer_kyc_required,local_details,equipment,nda_signatures_new,billing_code,enterprises,enterprise_metadata_values,repost_id,client_engagement,contract_signatures,quotation_id,quotation_version_id,enterprise_linked_projects_details,equipment_groups,project_source,project_source_reference,quality_details,previous_recruiter_project_details,project_note,is_quotation_project,quotation_initial_bid,requires_upfront_funding,group_ids,currency_id,currency_code_x,currency_sign,currency_name,currency_exchange_rate_x,currency_country,currency_is_external,currency_is_escrowcom_supported,budget_minimum_x,budget_maximum_x,budget_name,budget_project_type,budget_currency_id,bid_stats_bid_count_x,bid_stats_bid_avg_x,upgrades_featured,upgrades_sealed,upgrades_nonpublic,upgrades_fulltime,upgrades_urgent,upgrades_qualified,upgrades_NDA,upgrades_assisted,upgrades_active_prepaid_milestone,upgrades_ip_contract,upgrades_success_bundle,upgrades_non_compete,upgrades_project_management,upgrades_pf_only,upgrades_recruiter,upgrades_listed,upgrades_extend,upgrades_unpaid_recruiter,upgrades_premium,upgrades_enterprise,location_country_name,location_country_flag_url,location_country_code,location_country_highres_flag_url,location_country_flag_url_cdn,location_country_highres_flag_url_cdn,location_country_iso3,location_country_region_id,location_country_phone_code,location_country_demonym,location_country_person,location_country_seo_url,location_country_sanction,location_country_language_code,location_country_language_id,location_city,location_latitude,location_longitude,location_vicinity,location_administrative_area,location_full_address,location_administrative_area_code,location_postal_code,location_id,project_reject_reason_description,project_reject_reason_message,hourly_project_info_commitment_hours,hourly_project_info_commitment_interval,hourly_project_info_duration_enum,query,title_y,seo_url_y,submitdate_y,budget_minimum_y,budget_maximum_y,currency_code_y,currency_exchange_rate_y,bid_stats_bid_count_y,bid_stats_bid_avg_y,budget_maximum_usd_x,budget_minimum_usd_x,description_y,title,seo_url,submitdate,budget_minimum,budget_maximum,currency_code,currency_exchange_rate,bid_stats_bid_count,bid_stats_bid_avg,budget_maximum_usd_y,budget_minimum_usd_y,description,proposal
1,37937499,27411319,Business plan review and revision ,active,,html/Business-plan-review-revision,,,1711796540,I'm seeking a proficient web developer to craft an exceptional informational website that serves as ,False,False,False,fixed,7,,False,False,,,1711796540,1711796540,,en,,False,,,,open,,,False,False,,1711792940,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,120,120.11666666666666,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
2,37937491,75446999,Software Developer CV Overhaul,active,,pardot-marketing/Software-Developer-Overhaul,,,1711796411,"As an IT professional specializing in software development, I need a content writer to revamp my CV.",False,False,False,hourly,7,,False,False,,,1711796411,1711796411,,en,,False,,,,open,,,False,False,,1711792785,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,100.0,400.0,,,,0,,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
3,37937482,52532957,Health Insurance Chatbot Development,active,,python/Health-Insurance-Chatbot-Development,,,1711796011,I'm seeking a skilled developer to create an efficient chatbot using the project platform. This chat,False,False,False,fixed,7,,False,False,,,1711796011,1711796011,,en,,False,,,,open,,,False,False,,1711801988,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,1500.0,12500.0,,,,8,15812.5,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37937476,24349139,GIS Mapping Application Development,active,,python/GIS-Mapping-Application-Development,,,1711795928,"I am in need of a highly skilled GIS developer for the creation of a web map application. 

Skills &",False,False,False,fixed,7,,False,False,,,1711795928,1711795928,,en,,False,,,,open,,,False,False,,1711792328,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.6519,AU,False,True,30.0,250.0,,,,10,360.9,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
5,37937443,34247312,Python expert required,active,,python/Python-expert-required-37937443,,,1711795081,I am seeking a highly experienced Python specialist to undertake a range of tasks which will be defi,False,False,False,fixed,7,,False,False,,,1711795081,1711795081,,en,,False,,,,open,,,False,False,,1711791481,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,125,118.352,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
6,37937394,1664715,SEO AI Tool Development Pythoon and React Developer,active,,python/SEO-Tool-Development-Pythoon-React,,,1711793905,Urgently seeking a competent Python/React developer who can swiftly create two specific AI-based SEO,False,False,False,fixed,7,,False,False,,,1711793905,1711793905,,en,,False,,,,open,,,False,False,,1711790305,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,16,166.5,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
7,37937351,1681086,Python OCR for Text Extraction,active,,python/Python-OCR-for-Text-Extraction,,,1711792591,I am seeking an expert in Python OCR to develop a system that extracts text from photographs. The la,False,False,False,fixed,7,,False,False,,,1711792591,1711792591,,en,,False,,,,open,,,False,False,,1711788991,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,100.0,,,,11,53.63636363636363,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
8,37937142,74595060,Expert Developer for Forex Trading ML,active,,python/Expert-Developer-for-Forex-Trading,,,1711787435,I'm seeking a talented developer with proficiency in Python and a robust understanding of Forex Trad,False,False,False,fixed,7,,False,False,,,1711787435,1711787435,,en,,False,,,,open,,,False,False,,1711783796,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,250.0,750.0,,,,94,418.8191489361702,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
9,37937120,59703151,Python Raspberry Pi ,active,,python/Python-Raspberry-37937120,,,1711786878,I'm looking for a proficient Python developer with specific skills in Raspberry Pi to help me to cre,False,False,False,fixed,7,,False,False,,,1711786878,1711786878,,en,,False,,,,open,,,False,False,,1711783278,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,1500.0,12500.0,,,,11,7772.727272727273,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37939881,75462578,Real-Time Vehicle Plate Detection GUI,active,,python/Real-Time-Vehicle-Plate-Detection,,,1711867483,I am seeking a freelancer with robust experience in Python programming and graphic user interface (G,False,False,False,fixed,7,,False,False,,,1711867483,1711867483,,en,,False,,,,open,,,False,False,,1711863698,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,1500.0,12500.0,,,,7,4157.142857142857,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37939659,57259464,Qualified Python Programmer Needed,active,,python/Qualified-Python-Programmer-Needed,,,1711861091,"As the project owner, I need a highly capable Python programmer to delve into tasks that will be ass",False,False,False,hourly,7,,False,False,,,1711861091,1711861091,,en,,False,,,,open,,,False,False,,1711864671,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],8,EUR,€,Euro,1.080011,EU,False,True,12.0,18.0,,,,69,22.463768115942027,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
2,37939640,75460720,Python Based Applied Statistics Visualization,active,,python/Python-Based-Applied-Statistics,,,1711860524,"In this project, I am looking for an experienced Python programmer with solid grounding in applied s",False,False,False,fixed,7,,False,False,,,1711860524,1711860524,,en,,False,,,,open,,,False,False,,1711856791,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,1500.0,12500.0,,,,12,5641.666666666667,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37939639,17785338,Full Stack Developer for Web Application + APPS ( HOME CARE MANAGEMENT SOFTWARE),active,,python/Full-Stack-Developer-for-Web-37939639,,,1711860374,"I need a highly skilled Full Stack Developer, proficient in Python, Java, and JavaScript. Here are s",False,False,False,fixed,7,,False,False,,,1711860374,1711860374,,en,,False,,,,open,,,False,False,,1711856774,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,1500.0,3000.0,,,,59,2599.8728813559323,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37939514,74982369,Full-Stack Dev for Large-scale Platform Deployment,active,,python/Full-Stack-Dev-for-Large,,,1711856521,"We're looking for an experienced full-stack developer proficient in Python, Django, and ReactJS for ",False,False,False,hourly,7,,False,False,,,1711856521,1711856521,,en,,False,,,,open,,,False,False,,1711852889,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.6519,AU,False,True,25.0,50.0,,,,90,40.432,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
5,37939404,70176147,Advanced Signal Processing System Development,active,,matlab-mathematica/Advanced-Signal-Processing-System,,,1711851890,I'm seeking a proficient coder to develop a signal processing system tailored to my distinct specifi,False,False,False,fixed,7,,False,False,,,1711851890,1711851890,,en,,False,,,,open,,,False,False,,1711848290,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,30.0,,,,34,28.029411764705884,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
6,37939343,31849724,Full Stack Web Development Expert,active,,javascript/Full-Stack-Web-Development-Expert-37939343,,,1711849044,"On this project, I'll need a full stack developer who's proficient in JavaScript, Python, and Java. ",False,False,False,hourly,7,,False,False,,,1711849044,1711849044,,en,,False,,,,open,,,False,False,,1711845444,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,8.0,15.0,,,,108,20.308148148148145,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
7,37939314,25578888,Python VQA Model Integration on Server,active,,python/Python-VQA-Model-Integration-Server,,,1711847429,"Please answer with a solution if you aren't a bot.

I am seeking a Python savvy developer who can fl",False,False,False,fixed,7,,False,False,,,1711847429,1711847429,,en,,False,,,,open,,,False,False,,1711843829,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,87,126.64367816091954,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
8,37939193,73578784,Frappe Developer Needed for Zatca Integration,active,,python/Frappe-Developer-Needed-for-Zatca,,,1711842795,I'm seeking an experienced Frappe developer with Python skills who can help me leverage an open-sour,False,False,False,fixed,7,,False,False,,,1711842795,1711842795,,en,,False,,,,open,,,False,False,,1711839195,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,63,116.22222222222223,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
9,37939160,75457447,Python-based Trading Dashboard Development,active,,javascript/Python-based-Trading-Dashboard,,,1711842619,I am urgently looking for a professional who can develop an efficient trading dashboard using Python,False,False,False,fixed,7,,False,False,,,1711842619,1711842619,,en,,False,,,,open,,,False,False,,1711837889,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],4,GBP,£,British Pounds,1.26235,UK,False,False,250.0,750.0,,,,62,533.3225806451613,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37940611,32586926,Python-powered Raspberry Pi Controller,active,,python/Python-powered-Raspberry-Controller,,,1711886360,"I'm currently in need of a Python specialist, preferably with experience in Raspberry Pi programming",False,False,False,fixed,7,,False,False,,,1711886360,1711886360,,en,,False,,,,open,,,False,False,,1711882760,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,250.0,750.0,,,,84,445.48809523809524,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37940519,75466839,Python Algorithm for Predictive Modeling,active,,python/Python-Algorithm-for-Predictive-Modeling,,,1711883926,Job Title: Python Algorithmic Trading Freelancer for Options Strategy Development and Broker Integra,False,False,False,fixed,7,,False,False,,,1711883926,1711883926,,en,,False,,,,open,,,False,False,,1711880235,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,1500.0,12500.0,,,,7,7192.857142857143,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
2,37940365,69465547,Automating File Management & Statistical Reports,active,,python/Automating-File-Management-Statistical,,,1711879683,I'm seeking a seasoned Python developer with a knack for designing efficient scripts to automate cri,False,False,False,fixed,7,,False,False,,,1711879683,1711879683,,en,,False,,,,open,,,False,False,,1711876083,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,78,128.67948717948718,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37940062,7165389,Bitcoin Private Key Generator,active,,python/Bitcoin-Private-Key-Generator,,,1711872184,In need of a talented developer to create a Bitcoin Wallet Private Key Generator and website front e,False,False,False,fixed,7,,False,False,,,1711872184,1711872184,,en,,False,,,,open,,,False,False,,1711868584,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],3,AUD,$,Australian Dollar,0.6519,AU,False,True,750.0,1500.0,,,,46,1083.1576086956522,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37938697,40173338,AWS Lambda Docker with Web Scraper,active,,python/AWS-Lambda-Docker-with-Web,,,1711827048,"I'm seeking a talented developer with experience in AWS Lambda, Python 3.12, Selenium, and Chrome We",False,False,False,fixed,7,,False,False,,,1711827048,1711870563,,en,,False,,,,open,,,False,False,,1711823448,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011993,IN,False,False,600.0,1500.0,,,,11,2061.728181818182,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37944217,75488436,Multi-Lingual Application Development,active,,cplusplus-programming/Multi-Lingual-Application-Development,,,1711977895,I am seeking an experienced application developer who exhibits strong skills in multiple programming,False,False,False,hourly,7,False,False,,,1711977895,1711977895,,en,,False,,,,open,,,False,False,,1711973627,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,2500.0,,,,,40.0,week,unspecified,10,2510.0,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37944236,18973947,GitlabCE Expert for docker based CI/CD integration,active,,ubuntu/GitlabCE-Expert-for-docker-based,,,1711977589,"I am looking for a professional with extensive knowledge in GitLabs CI/CD, specifically in integrati",False,False,False,fixed,7,False,False,,,1711977589,1711977589,,en,,False,,,,open,,,False,False,,1711973989,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,100.0,,,,,,,11,61.81818181818182,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
2,37944117,69988593,Daily Data Processing & Analysis Expert,active,,python/Daily-Data-Processing-Analysis-Expert,,,1711975511,I am looking for a data engineer who can expertise in data processing and analysis. The primary goal,False,False,False,hourly,7,False,False,,,1711975511,1711975511,,en,,False,,,,open,,,False,False,,1711979087,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,400.0,750.0,,,,40.0,week,unspecified,9,1054.888888888889,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37943988,7454566,Python Specialist for Word Cloud Design,active,,python/Python-Specialist-for-Word-Cloud,,,1711972965,"You should be to create output similar to the womans image on this link:

https://jelena-ristic.medi",False,False,False,fixed,7,False,False,,,1711972965,1711972965,,en,,False,,,,open,,,False,False,,1711969365,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,1500.0,12500.0,,,,,,,17,8552.941176470587,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
4,37943901,18927833,Usenet Tool / NNTP - Binary Newsgroup Poster,active,,python/Usenet-Tool-NNTP-Binary-Newsgroup,,,1711971305,"Please read completely before placing a bid !
Please bid only if you also plan to respond...
Please ",False,False,False,fixed,7,False,False,,,1711971305,1711971305,,en,,False,,,,open,,,False,False,,1711977305,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,,,,112,228.30357142857142,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
5,37943894,18927833,Edit an existing Website (Usenet Search Engine / NNTP),active,,php/Edit-existing-Website-Usenet-Search,,,1711971199,"Please read completely before placing a bid !
Please bid only if you also plan to respond...
Please ",False,False,False,fixed,7,False,False,,,1711971199,1711971199,,en,,False,,,,open,,,False,False,,1711977199,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,,,,163,140.79754601226995,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
6,37943842,69594660,Cross-Platform Desktop App with Data Entry,active,,python/Cross-Platform-Desktop-App-with,,,1711970440,I'm needing a proficient developer to create a cross-platform desktop application. The application s,False,False,False,fixed,7,False,False,,,1711970440,1711970440,,en,,False,,,,open,,,False,False,,1711970542,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,,,,99,162.02020202020202,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
7,37943769,20909167,Serpents/Snakes and Pythons in African Traditional Religion(s),active,,research-writing/Serpents-Snakes-Pythons-African,,,1711969282,"I am looking for a technically and grammatically strong research article written in solid English. 
",False,False,False,fixed,7,False,False,,,1711969282,1711969282,,en,,False,,,,open,,,False,False,,1711969582,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,,,,60,117.89466666666667,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
8,37943732,18973947,GitlabCE Expert for docker based CI/CD integrations,active,,embedded-software/GitlabCE-Expert-for-docker-based,,,1711968766,"I am looking for a professional with extensive knowledge in GitLabs CI/CD, specifically in integrati",False,False,False,fixed,7,False,False,,,1711968766,1711968766,,en,,False,,,,open,,,False,False,,1711965166,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,10.0,150.0,,,,,,,17,94.70588235294117,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
9,37943562,18235140,AI-Based Image Background Removal,active,,python/Based-Image-Background-Removal,,,1711965611,It should be developed in Python and must be capable of training the model with lot of images we pro,False,False,False,fixed,7,False,False,,,1711965611,1711965611,,en,,False,,,,open,,,False,False,,1711962011,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011994,IN,False,False,12500.0,37500.0,,,,,,,29,24068.931034482757,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
0,37952180,75504908,Python-Driven Stock Trading Automation,active,,python/Python-Driven-Stock-Trading-Automation,,,1712142893,I am seeking an adept Python developer to build a fully automated stock trading system for me. This ,False,False,False,fixed,7,,False,False,,,1712142893,1712142893,,en,,False,,,,open,,,False,False,,1712146455,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],11,INR,₹,Indian Rupee,0.011982,IN,False,False,5000.0,10000.0,,,,13,7343.461538461538,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
1,37952182,66011896,Full Stack Developer and AWS Admin,active,,nodejs/Full-Stack-Developer-AWS-Admin,,,1712142877,"We are looking for developers or a company to take on the relaunch, development and maintenance of o",False,False,False,hourly,7,,False,False,,,1712142877,1712142877,,en,,False,,,,open,,,False,False,,1712143177,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,25.0,50.0,,,,48,36.3125,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
2,37952055,8146306,Python Automation for Numerical Data Processing,active,,python/Python-Automation-for-Numerical-Data,,,1712140985,I am in need of a skilled Python developer to create a robust automation script. The main focus of t,False,False,False,fixed,7,,False,False,,,1712140985,1712140985,,en,,False,,,,open,,,False,False,,1712137385,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,127,135.1259842519685,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
3,37952013,75530024,Full-Stack Developer: Django/Python Focus,active,,python/Full-Stack-Developer-Django-Python,,,1712140260,I am in search of an expert-level Django/Python full-stack developer to work with us on a long-term ,False,False,False,hourly,7,,False,False,,,1712140260,1712140260,,en,,False,,,,open,,,False,False,,1712136523,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,60.0,,,,117,39.17094017094017,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,week,unspecified,python
4,37951954,72320024,Python 3.8 Socket Error Resolution,active,,python/Python-Socket-Error-Resolution,,,1712139294,"I am currently encountering a socket error, specifically a ""Bad file descriptor"" issue, with a scrip",False,False,False,fixed,7,,False,False,,,1712139294,1712139294,,en,,False,,,,open,,,False,False,,1712145294,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,90,118.2,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
5,37951930,75529907,SINGLE Feature Implementation for Open Source Text Diffusion Transformer ,active,,machine-learning/SMALL-SINGLE-Feature-Implementation-for,,,1712139050,"MESSAGE ME IF INTERESTED.

Objective:
This is not a project. It's one feature for: https://github.co",False,False,False,fixed,7,,False,False,,,1712139050,1712139050,,en,,False,,,,open,,,False,False,,1712135305,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],9,CAD,$,Canadian Dollar,0.736839,CA,False,False,30.0,250.0,,,,84,111.38095238095238,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
6,37951902,75529701,Whatsapp Status Uploader Script Development,active,,python/Whatsapp-Status-Uploader-Script,,,1712138598,I'm calling all Python experts to build a robust and efficient script that can aid in uploading stat,False,False,False,fixed,7,,False,False,,,1712138598,1712138598,,en,,False,,,,open,,,False,False,,1712134875,,,,,,,,,,['freelancer'],[],,,False,False,False,,,,,[],,,,,,,,,,,,,,,,,[],1,USD,$,US Dollar,1.0,US,False,True,30.0,250.0,,,,36,184.94444444444446,False,False,False,False,False,False,False,,,False,,False,False,False,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,python
